product_name,ingredients,price,category,label
Est̩e Lauder Perfectionist Pro Rapid Firm + Lift Serum Hexapeptide-8 50ml,"['dimethicon', 'butylene glycol', 'capric triglyceride', 'glycerin', 'bis-peg-18 methyl ether dimethyl', 'polysorbate-20', 'lauryl peg-9', 'polysilicone-11', 'mangifera indica extract', 'phoenix dactylifera extract', 'pisum sativum extract', 'cucumis sativus extract', 'crithmum maritimum extract', 'laminaria ochroleuca extract', 'commiphora mukul resin extract', 'triticum vulgare bran extract', 'bambusa vulgaris extract', 'chlorella vulgaris extract', 'laminaria saccharina extract', 'brassica campestris', 'helianthus annuus seed oil', 'algae extract', 'hypnea musciformis (algae) extract', 'sigesbeckia orientalis extract', 'nymphaea alba flower extract', 'acetyl glucosamine', 'caffeinee', 'gelidiella acerosa extract', 'coffea arabica seed extract', 'sodium hyaluronate', 'lactic acid', 'propylene glycol dicoco-caprylate', 'saccharide isomerate', 'methyl gluceth-20', 'ethylhexyl glycerin', 'acrylamide/sodium', 'helianthus annuus seed oil', 'caprylyl glycol', 'isohexadecane', 'tocopheryl acetate', 'acrylates/c10-30 alkyl', 'glyceryl polymethacrylate', 'sodium polyacrylate', 'squalene', 'sodium pca', 'urea', 'zea mays extract', 'whey protein', 'palmaria palmata extract', 'polysorbate 80', 'acetyl hexapeptide-8', 'triolein', 'hydrolyzed opuntia ficus indica flower extract', 'linoleic acid', 'trehalose', 'glycine soja extract', 'glucosamine hcl', 'phospholipid', 'laminaria digitata extract', 'hordeum vulgare extract', 'polyquaternium-51', 'palmitoyl hexapeptide-12', 'ergothioneine', 'aminopropyl ascorbyl phosphate', 'peg-8', 'phytosteryl canola glycerides', 'pentylene glycol', 'oleic acid', 'palmitic acid', 'xanthan gum', 'parfum', 'sodium hydroxide', 'citric acid', 'silica', 'calcium chloride', 'stearic acid', 'dipropylene glycol', 'sodium palmitoyl proline', 'disodium edta', 'bht', 'potassium sorbate', 'phenoxyethanol', 'ci 77019', 'titanium dioxide', 'ci 77491', 'ci 77492', 'ci 77499']",77.4,Serum,0
GLAMGLOW Superserum 30ml,"['peg-8', 'butylene glycol', 'propanediol', 'glycerin', 'bis-peg-18 methyl ether dimethyl', 'silane', 'glycolic acid', 'mandelic acid', 'sodium hydroxide', 'salicylic acid', 'lactic acid', 'pyruvic acid', 'tartaric acid', 'sodium hyaluronate', 'trehalose', 'eucalyptus globulus', 'eucalyptus globulus', 'charcoal powder', 'avena sativa kernel extract', 'algae extract', 'butyrospermum parkii', 'lecithin', 'tocopheryl acetate', 'acetyl glucosamine', 'dimethicon', 'silica', 'xanthan gum', 'hdi/trimethylol hexyllactone crosspolymer', 'polymethyl methacrylate', 'carbomer', 'polysorbate-20', 'ammonium acryloyldimethyltaurate/beheneth-25 methacrylate crosspolymer', 'urea', 'parfum', 'linalool', 'bht', 'disodium edta', 'phenoxyethanol', 'sorbic acid', 'chlorphenesin', 'titanium dioxide', 'ci 42090', 'ci 14700']",48.0,Serum,0
Too Faced Hangover Good in Bed Ultra-Hydrating Replenishing Serum 29ml,"['butylene glycol', 'peg/ppg/polybutylene glycol-8/5/3 glycerin', 'lactobacillus', 'yogurt powder', 'sodium hyaluronate', 'hydrolyzed sodium hyaluronate', 'algae extract', 'hylocereus undatus fruit extract', 'cocos nucifera fruit extract', 'cocos nucifera fruit extract', 'acetyl hexapeptide-8', 'panthenol', 'glycerin', 'caffeinee', 'dipeptide diaminobutyroyl benzylamide diacetate', 'ammonium acryloyldimethyltaurate/vp', 'caprylyl glycol', 'castor oil', 'parfum', 'phenoxyethanol', 'potassium sorbate', 'sodium metabisulfite', 'ci 77019', 'titanium dioxide']",32.0,Serum,0
Elizabeth Arden Prevage Face Advanced Anti-Aging Serum (50ml),"['cyclopentasiloxane', 'dimethicon/vinyl dimethicon crosspolymer', 'pentylene glycol', 'peg-8', 'glycerin', 'phospholipid', 'isopropyl lauroyl sarcosinate', 'algae extract', 'ammonium acryloyldimethyltaurate/vp', 'hydroxydecyl ubiquinone', 'camellia sinensis extract', 'sodium hyaluronate', 'ppg-2 isoceteth-20 acetate', 'propylene glycol', 'sodium pca', 'trehalose', 'urea', 'polyphosphorylcholine glycol acrylate', 'tetrahydropyranyloxphenol', 'ammonium acryloyldimethyltaurate/beheneth-25 methacrylate crosspolymer', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'sodium acrylate/acryloyldimethyl taurate copolymer', 'polyquaternium-51', 'polyisobutene', 'butylene glycol', 'sodium hydroxide', 'dimethylmethoxy chromanol', 'ci 77019', 'parfum', 'benzoic acid', 'methylparaben', 'phenoxyethanol', 'propylparaben', 'sorbic acid', 'chlorphenesin', 'red 4', 'titanium dioxide']",170.0,Serum,0
Liz Earle Superskin Face Serum 30ml Pump,"['glycerin', 'heptyl undecylenate', 'capric triglyceride', 'borago officinalis seed oil', 'albizia julibrissin bark extract', 'rosa canina flower oil', 'propanediol', 'vaccinium macrocarpon fruit extract', 'sclerotium gum', 'olea europaea fruit oil', 'citrus aurantium amara flower water', 'lavandula hybrida extract', 'anthemis nobilis flower water', 'rheum rhaponticum root extract', 'zizyphus jujuba seed extract', 'punica granatum seed oil', 'citrus aurantium amara flower water', 'maltodextrin', 'phenoxyethanol', 'sodium polyacrylate', 'glyceryl behenate', 'polyglyceryl-6 distearate', 'xanthan gum', 'tocopherol', 'levan', 'benzoic acid', 'hydrolyzed algin', 'linalool', 'simmondsia chinensis leaf extract', 'hydrolyzed sodium hyaluronate', 'dehydroacetic acid', 'ethylhexyl glycerin', 'cetyl alcohol', 'cera alba', 'decyl glucoside', 'alcohol', 'sodium ascorbyl phosphate', 'parfum', 'citric acid', 'sodium benzoate', 'geraniol', 'limonene', 'ascorbic acid', 'phenyl ethyl alcohol', 'citral']",45.0,Serum,0
Sukin Purely Ageless Firming Serum 30ml,"['rosa canina flower oil', 'lycium barbarum extract', 'euterpe oleracea fruit oil', 'cetearyl olivate', 'sorbitan olivate', 'sodium stearoyl glutamate', 'xanthan gum', 'lecithin', 'sclerotium gum', 'pullulan', 'silica', 'tocopherol', 'citrus tangerina extract', 'citrus nobilis oil', 'lavandula angustifolia', 'vanillin', 'vanilla planifolia extract', 'lactic acid', 'phenoxyethanol', 'benzyl alcohol', 'linalool', 'limonene']",19.95,Serum,0
Bobbi Brown Extra Repair Serum 30ml,"['squalene', 'glycerin', 'butylene glycol', 'bis-diglyceryl polyacyladipate-2', 'capric triglyceride', 'c12-15', 'limnanthes alba seed oil', 'hydrogenated lecithin', 'olea europaea fruit oil', 'sucrose', 'olea europaea fruit oil', 'salvia sclarea', 'triticum vulgare bran extract', 'citrus aurantium bergamia', 'cananga odorata flower oil', 'lavandula angustifolia', 'padina pavonica extract', 'theobroma grandiflorum fruit extract', 'fusanus spicatus wood oil', 'acetyl hexapeptide-8', 'caffeinee', 'dimethicon', 'dipotassium glycyrrhizate', 'sodium hyaluronate', 'tetrahexyldecyl ascorbate', 'xanthan gum', 'limonene', 'benzyl benzoate', 'linalool', 'benzyl salicylate', 'phenoxyethanol', 'chlorphenesin', 'sorbic acid']",68.5,Serum,0
Indeed Labs Eysilix Serum 2 15ml,"['isononyl isononanoate', 'propanediol', 'dimethicon', 'arachidyl alcohol', 'phenyl trimethicone', 'c12-15', 'behenyl alcohol', 'peg-100 stearate', 'palmitoyl glycine', 'butyrospermum parkii', 'hydrogenated olea europaea fruit oil', 'glyceryl stearate', 'arachidyl glucoside', 'phenoxyethanol', 'polysilicone-11', 'caprylyl glycol', 'olea europaea fruit oil', 'tribehenin', 'panthenol', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'glycerin', 'isohexadecane', 'xanthan gum', 'olea europaea fruit oil', 'camellia sinensis extract', 'disodium edta', 'lactobacillus', 'punica granatum seed oil', 'polysorbate 80', 'ceramide ng', 'peg-10 rapeseed sterol', 'methylglucoside phosphate', 'dunaliella salina extract', 'glucose', 'lactobacillus', 'copper lysinate/prolinate', 'caffeinee', 'citric acid', 'ethylhexyl glycerin', 'palmitoyl tripeptide-5', 'sodium hyaluronate', 'acetyl tetrapeptide-2', 'pantolactone', 'potassium sorbate', 'palmitoyl hexapeptide-12']",19.99,Serum,0
Natio Advanced Lifting and Firming Serum (30ml),"['butylene glycol', 'glycerin', 'hexylene glycol', 'tapioca starch', 'peg-60 almond glycerides', 'triethanolamine', 'phenoxyethanol', 'caprylyl glycol', 'calendula officinalis extract', 'acrylates/ c10-30 alkyl acrylate crosspolymer', 'citrus nobilis oil', 'cedrus atlantica bark oil', 'parfum', 'rosmarinus officinalis extract', 'simmondsia chinensis leaf extract', 'rosa canina flower oil', 'tetrasodium edta']",15.2,Serum,0
Holika Holika 3 Seconds Starter (Collagen),"['ethanol', 'bis-peg-18 methyl ether dimethyl', 'butylene glycol', 'glycereth-26', 'portulaca oleracea extract', 'hydrolyzed collagen', 'peg-240/hdi copolymer bis-decyltetradeceth-20 ether', 'betaine', 'dipropylene glycol', 'carbomer', 'methylparaben', 'castor oil', 'phenoxyethanol', 'trehalose', 'triethanolamine', 'sodium hyaluronate', 'xanthan gum', 'disodium edta', 'parfum']",12.95,Serum,0
REN Clean Skincare Keep Young and Beautiful Instant Firming Beauty Shot,"['sodium hyaluronate', 'hydroxypropylmethylcellulose', 'phenoxyethanol', 'pullulan', 'carbomer', 'sodium hydroxymethylglycinate', 'rosa damascena', 'sodium hydroxide', 'porphyridium cruentum extract', 'rosa damascena', 'citronellol', 'geraniol']",42.0,Serum,0
The Organic Pharmacy Four Acid Peel Serum 30ml,"['hamamelis virginiana', 'citrus grandis', 'passiflora quadrangularis fruit extract', 'glycerin', 'sodium lactate', 'citrus limon juice extract', 'alcohol', 'algin', 'ananas sativas fruit extract', 'vitis vinifera extract', 'dehydroacetic acid', 'benzyl alcohol', 'chondrus crispus extract', 'xanthan gum', 'potassium sorbate', 'sodium bisulfite', 'sorbic acid', 'limonene', 'citral', 'linalool', 'glycolic acid', 'lactic acid', 'citric acid', 'tartaric acid']",30.0,Serum,0
Indeed Labs Snoxin Serum 2 30ml,"['glycerin', 'cyclopentasiloxane', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'dimethicon', 'cyclohexasiloxane', 'isohexadecane', 'phenoxyethanol', 'caprylyl glycol', 'polysorbate 80', 'lecithin', 'polysilicone-11', 'hydroxypropyl cyclodextrin', 'palmitoyl tripeptide-38', 'hexanoyl dipeptide-3 norleucine acetate', 'mu-conotoxin cniiic']",24.99,Serum,0
Neal's Yard Remedies Beauty Sleep Concentrate 30ml,"['glycine soja extract', 'glycerin', 'cetyl alcohol', 'cetearyl olivate', 'cetearyl glucoside', 'vitis vinifera extract', 'theobroma cacao extract', 'castor oil', 'narcissus tazetta bulb extract', 'aloe barbadenis extract', 'palmitoyl tripeptide-5', 'sodium hyaluronate', 'cananga odorata flower oil', 'citrus sinensis fruit extract', 'pogostemon cablin flower extract', 'styrax tonkinensis (benzoin) resin extract', 'alcohol denat', 'cupressus sempervirens fruit extract', 'salvia sclarea', 'sorbitan olivate', 'sodium levulinate', 'levulinic acid', 'tocopherol', 'helianthus annuus seed oil', 'xanthan gum', 'potassium sorbate', 'benzyl alcohol', 'benzyl benzoate', 'benzyl salicylate', 'citral', 'eugenol', 'farnesol', 'geraniol', 'isoeugenol', 'limonene', 'linalool']",35.0,Serum,0
L'Oreal Paris Dermo Expertise Revitalift Laser Renew Anti-ageing Triple Action Super Serum (30ml),"['dipropylene glycol', 'dimethicon', 'glycerin', 'hydroxypropyl tetrahydropyrantriol', 'propylene glycol', 'c12-15', 'alcohol denat', 'peg-100 stearate', 'stearic acid', 'potassium cetyl phosphate', 'potassium hydroxide', 'carbomer', 'glyceryl stearate', 'silica', '2-oleamido-1', '3-octadecanediol', 'palmitic acid', 'disodium edta', 'hydrolyzed sodium hyaluronate', 'hydroxyethyl cellulose', 'capryloyl salicylic acid', 'xanthan gum', 'cetyl alcohol', 'octyldodecanol', 'tocopheryl acetate', 'phenoxyethanol', 'ci 15985', 'ci 19140', 'titanium dioxide', 'ci 77019', 'linalool', 'limonene', 'citronellol', 'benzyl alcohol', 'parfum']",24.99,Serum,0
ELEMIS Pro-Collagen Definition Face and Neck Serum 30ml,"['shea butter ethyl esters', 'glycerin', 'albizia julibrissin bark extract', 'propanediol', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'phenoxyethanol', 'dipteryx odorata bean extract', 'leontopodium alpinum callus culture extract', 'parfum', 'benzoic acid', 'biosaccharide', 'dehydroacetic acid', 'hydrolyzed algin', 'eryngium maritimum extract', 'piperonyl glucoside', 'linalool', 'limonene', 'citronellol', 'leuconostoc/radish root ferment filtrate', 'citric acid', 'xanthan gum', 'caramel', 'sodium benzoate', 'caprylyl glycol', 'vinca minor leaf extract', 'sodium hydroxide', 'glyceryl caprylate', 'lactic acid', 'phenylpropanol', 'boswellia carterii oil', 'cymbopogon martini oil', 'polyvinyl alcohol', 'salvia sclarea', 'palmitoyl heptapeptide-27', 'palmitoyl oligopeptide-78', 'palmitoyl octapeptide-24', 'potassium sorbate']",92.0,Serum,0
Lanc̫me Visionnaire Serum Plus 30ml,"['cyclohexasiloxane', 'glycerin', 'alcohol denat', 'sodium tetrahydrojasmonate', 'polysilicone-11', 'octyldodecanol', 'hdi/trimethylol hexyllactone crosspolymer', 'dipropylene glycol', 'bis-peg/ppg-16/16 dimethicon', 'titanium dioxide', 'ci 77019', 'secale cereale extract / rye seed extract', 'sodium hyaluronate', 'hydroxyethyl cellulose', 'phenoxyethanol', 'adenosine', 'poloxamer 338', 'ammonium polyacryloyldmethyl taurate', 'dimethicon', 'dimethiconol', 'pentylene glycol', 'capric triglyceride', 'disodium edta', 'methyldihydrojasmonate', 'citronellol', 'inulin lauryl carbamate', 'parfum']",57.6,Serum,0
Aurelia Skincare Firm & Replenish Body Serum 250ml,"['coco-caprylate', 'glyceryl caprylate', 'cetearyl alcohol', 'prunus amygdalus dulcis', 'glyceryl stearate', 'arachidyl alcohol', 'butyrospermum parkii', 'cetearyl glucoside', 'argania spinosa extract', 'angelica archangelica root oil', 'anthemis nobilis flower water', 'boswellia carterii oil', 'cananga odorata flower oil', 'citrus aurantium bergamia', 'citrus grandis', 'citrus nobilis oil', 'cymbopogon citratus oil', 'juniperus virginiana wood oil', 'lavandula angustifolia', 'tocopherol', 'salicylic acid', 'hibiscus sabdariffa flower extract', 'kigelia africana fruit extract', 'sodium phytate', 'adansonia digitata seed oil', 'glycerin', 'sorbic acid', 'citric acid', 'dehydroacetic acid', 'behenyl alcohol', 'glyceryl caprylate', 'hydroxyacetophenone', 'benzyl alcohol', 'arachidyl glucoside', 'dehydroxanthan gum', 'sodium hydroxide', 'limonene', 'linalool', 'citral', 'geraniol', 'benzyl benzoate', 'benzyl salicylate', 'farnesol', 'eugenol', 'isoeugenol']",38.4,Serum,0
Chantecaille Vital Essence 50ml,"['glycerin', 'pentylene glycol', 'squalene', 'sodium hyaluronate', 'simmondsia chinensis leaf extract', 'vitis vinifera extract', 'bifida ferment lysate', 'xanthan gum', 'natto gum', 'laminaria saccharina extract', 'glycine soja extract', 'pueraria lobata extract', 'aloe barbadenis extract', 'chlorella vulgaris extract', 'alanine', 'bentonite', 'carbomer', 'stearic acid', 'polyglyceryl-2 isostearate', 'cetyl alcohol', 'glycol distearate', 'isostearate-20', 'glycereth-25 pca isostearate', 'potassium hydroxide', 'tocopherol', 'dimethicon', 'butylene glycol', 'ethanol', 'phenoxyethanol', 'methylparaben', 'butylparaben']",96.0,Serum,0
Indeed Labs Pepta-Bright 30ml,"['capric triglyceride', 'dimethyl isosorbide', 'isodecyl neopentanoate', 'isononyl isononanoate', 'propanediol', 'arachidyl alcohol', 'undecylenoyl phenylalanine', 'sodium lactate', 'behenyl alcohol', 'glyceryl stearate', 'lactic acid', 'cetearyl alcohol', 'octadecenedioic acid', 'polyacrylate-13', 'peg-100 stearate', 'triethanolamine', 'arachidyl glucoside ', 'phenylethyl resorcinol', 'phenoxyethanol ', 'polyisobutene', 'caprylyl glycol', 'dimethylmethoxy chromanyl palmitate', 'xanthan gum', 'chlorphenesin', 'disodium edta', 'polysorbate-20', 'sodium hyaluronate', 'dextran', 'nonapeptide-1']",24.99,Serum,0
Omorovicza Instant Perfection Serum (30ml),"['polysorbate-20', 'xylitylglucoside', 'anhydroxylitol', 'saccharomyces ferment', 'phenoxyethanol', 'pullulan', 'sodium hyaluronate', 'narcissus poeticus flower wax', 'carbomer', 'xylitol', 'parfum', 'sodium hydroxide', 'ethylhexyl glycerin', 'disodium edta', 'glucose', 'phospholipid']",87.0,Serum,0
Elizabeth Arden Skin Illuminating Advanced Brightening Day Serum (30ml),"['butylene glycol', 'pentylene glycol', 'dimethicon', 'polysilicone-11', 'capric triglyceride', 'niacinamide', 'ethylhexyl palmitate', 'glyceryl oleate citrate', 'sodium ascorbyl phosphate', 'nylon 12', 'panthenol', 'peg-11 methyl ether dimethicon', 'acrylates/c10-30 alkyl', 'adenosine', 'bisabolol', 'boron nitride', 'caprylyl glycol', 'cnidium officinale root extract', 'cyclopentasiloxane', 'dextran', 'diamond', 'dimethiconol', 'disodium edta', 'ethylhexyl glycerin', 'glycolic acid', 'hydrogenated lecithin', 'lactic acid', 'laureth-12', 'ci 77019', 'parfum', 'dimethicon', 'polymethylsilsesquioxane', 'polyvinyl alcohol', 'sodium hydroxide', 'sodium polyacrylate', 'trideceth-6', 'tripeptide-1', 'tryptophan', 'butylphenyl methylpropional', 'citronellol', 'geraniol', 'hexyl cinnamal', 'limonene', 'linalool', 'chlorphenesin', 'phenoxyethanol', 'titanium dioxide']",55.0,Serum,0
FOREO 'Serum Serum Serum' Micro-Capsule Youth Preserve,"['glycerin', 'propanediol', 'cyclopentasiloxane', 'diglycerin', 'xylitol', 'pentylene glycol', 'butylene glycol', 'peg/ppg-17/6 copolymer', 'glyceryl polymethacrylate', 'glycereth-26', 'peg/ppg-14/7 dimethyl ether', 'squalene', 'sodium hyaluronate', 'sodium hyaluronate', 'sodium hyaluronate', 'hydrolyzed sodium hyaluronate', 'betaine', 'octyldodeceth-16', 'glyceryl glucoside', 'propylene glycol', 'caprylyl glycol', 'carbomer', 'triethanolamine', 'acacia senegal gum', 'gelatin', 'panthenol', 'xanthan gum', 'trehalose', 'urea', 'ethylhexyl glycerin', 'adenosine', '1,2-hexanediol', 'sodium pca', 'serine', 'glucose', 'algin', 'disodium phosphate', 'glyceryl polyacrylate', 'pullulan', 'hydrolyzed glycosaminoglycans', 'potassium phosphate', 'ci 14700', 'benzyl glycol', 'rubus idaeus extract keton']",49.0,Serum,0
Aveda Hand Relief Night Renewal Serum 30ml,"['water\\aqua\\eau ', 'heptyl undecylenate ', 'propanediol ', 'theobroma grandiflorum fruit extract ', 'glycerin ', 'carapa guaianensis seed oil ', 'dimethicon ', 'capric triglyceride ', 'limnanthes alba seed oil ', 'castor oil ', 'hydrogenated lecithin ', 'polyglyceryl-10 pentastearate ', 'oryza sativa bran ', 'glycyrrhiza glabra root extract ', 'saccharum officinarum extract ', 'chlorella vulgaris extract ', 'sodium hyaluronate ', 'elaeis guineensis oil ', 'helianthus annuus seed oil ', 'salicylic acid ', 'caffeinee ', 'glyceryl stearate ', 'sorbitol ', 'cetyl alcohol ', 'tocopherol ', 'tocopheryl linoleate/oleate ', 'linoleic acid ', 'peg-100 stearate ', 'lauroyl lysine ', 'acetyl hexapeptide-8 ', 'stearic acid ', 'arganine ', 'sodium pca ', 'aminopropyl ascorbyl phosphate ', 'behenyl alcohol ', 'sodium stearoyl lactylate ', 'xanthan gum ', 'caprylyl glycol ', 'parfum ', 'linalool ', 'citral ', 'limonene ', 'sodium citrate ', 'phenoxyethanol']",27.0,Serum,0
Sukin Hydration Biomarine Facial Serum 30ml,"['glycerin', 'hydroxyethyl cellulose', 'saccharide isomerate', 'sodium hyaluronate', 'ascophyllum nodosum extract', 'tocopherol', 'coco-caprylate', 'cetearyl olivate', 'sorbitan olivate', 'parfum', 'citric acid', 'sodium citrate', 'ethylhexyl glycerin', 'phenoxyethanol', 'benzyl alcohol', 'limonene', 'citral', 'linalool']",19.95,Serum,0
Dermalogica Multivitamin Power Serum (22ml),"['cyclopentasiloxane', 'helianthus annuus seed oil', 'tricaprylin', 'tribehenin', 'ascorbyl glucoside', 'glyceryl dibehenate', 'boron nitride', 'nylon 12', 'silica', 'magnesium ascorbyl phosphate', 'palmitoyl hexapeptide-14', 'hydrogenated phosphatidyl choline', 'citrus grandis', 'citrus aurantium dulcis', 'hydrogenated soybean oil', 'cera alba', 'tocopherol', 'retinyl palmitate', 'linoleic acid', 'beta-sitosterol', 'stearoxymethicone/dimethicon copolymer', 'hydroxypinacolone retinoate', 'dimethyl isosorbide', 'dimethicon', 'polysilicone-11', 'glyceryl stearate', 'tocopheryl acetate', 'glycerin', 'capric triglyceride', 'lechtin', 'butylene glycol', 'ethoxydiglycol', 'limonene']",57.15,Serum,0
